rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,filter_label,feature_backed,feature_train_coverage,feature_validation_coverage,feature_locked_oos_coverage,max_asof_feature_age_hours,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
91,a30fb_voladj_trend_1h_ethusdt_lb6_z2p0_hold8_cool0_adx15_2p0x_0p15_89dc9519,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,2.0,0.25,8,0,adx15,False,,,,,2.0,0.15,0.3,0.10958653027520371,0.10028242515661723,-0.03177634454995559,0.1386784895999461,0.04221030311666263,0.042052920725695,0.7923106642417536,2.6879492088423547,-2.7874697458296174,749,185,95,3713,919,465,1.0927790198936222,0.009304105118586481,4.877015143533765,18.068905433624725,-11.149594578931787,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_4.877_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-11.150_not_above_10.000
92,a30fb_voladj_trend_4h_ethusdt_lb6_z1p5_hold8_cool2_low_vol_q70_3p0x_0p15_2700a3b6,volatility_adjusted_trend_persistence,ETHUSDT,4h,long_short,6,1.5,0.25,8,2,low_vol_q70,False,,,,,3.0,0.15,0.44999999999999996,0.13173975634999446,0.11349296385461671,-0.06698036901343374,0.12497687135811675,0.1353272604229765,0.10070451733113517,0.6493312085465839,1.998891100722954,-3.3410145670840037,240,67,30,1048,306,137,1.1607746584074736,0.01824679249537775,12.198125587962453,37.64277408113324,-49.61508815809907,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_mdd_0.1353_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-49.615_not_above_10.000
93,a30fb_voladj_trend_4h_bnbusdt_lb6_z1p0_hold4_cool0_adx20_low_vol_q75_2p0x_0p15_6180d564,volatility_adjusted_trend_persistence,BNBUSDT,4h,long_short,6,1.0,0.25,4,0,adx20_low_vol_q75,False,,,,,2.0,0.15,0.3,0.08797963895209482,0.08241047377359223,-0.05102819859469809,0.10433335171408598,0.02222821403321451,0.05386931621756241,0.8164215235171207,3.1209950389677026,-5.600520198216873,419,104,50,1091,279,124,1.067578366237802,0.005569165178502589,6.9991757320680055,26.413613388971868,-34.01879906313206,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.999_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-34.019_not_above_10.000
94,a30fb_voladj_trend_4h_bnbusdt_lb6_z1p0_hold4_cool0_adx20_low_vol_q75_3p0x_0p1_02a4b63b,volatility_adjusted_trend_persistence,BNBUSDT,4h,long_short,6,1.0,0.25,4,0,adx20_low_vol_q75,False,,,,,3.0,0.1,0.30000000000000004,0.08797963895209482,0.08241047377359223,-0.05102819859469809,0.10433335171408598,0.02222821403321451,0.05386931621756241,0.8164215235171207,3.120995038967703,-5.600520198216874,419,104,50,1091,279,124,1.067578366237802,0.005569165178502589,6.999175732068004,26.413613388971868,-34.01879906313206,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.999_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-34.019_not_above_10.000
95,a30fb_voladj_trend_4h_ethusdt_lb6_z1p0_hold12_cool2_low_vol_q70_3p0x_0p15_db57ab8c,volatility_adjusted_trend_persistence,ETHUSDT,4h,long_short,6,1.0,0.25,12,2,low_vol_q70,False,,,,,3.0,0.15,0.44999999999999996,0.7143869435299985,0.10764400284458131,-0.09361255121494005,0.11275835568447667,0.16236467970515178,0.11441061366065097,2.123820093426285,1.7981840174474832,-3.97810090463215,233,60,32,1491,382,217,6.636569847383375,0.6067429406854172,68.13418631664268,39.86814920169679,-65.00871612148615,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_mdd_0.1624_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-65.009_not_above_10.000
96,a30fb_voladj_trend_4h_bnbusdt_lb6_z1p0_hold4_cool2_adx20_low_vol_q75_2p0x_0p15_2f116699,volatility_adjusted_trend_persistence,BNBUSDT,4h,long_short,6,1.0,0.25,4,2,adx20_low_vol_q75,False,,,,,2.0,0.15,0.3,0.12219657735830403,0.08019591965771089,-0.054510430096526674,0.06703524330924882,0.022228214033215177,0.05734112229971888,1.1437870549651896,3.0549374757666055,-6.055922661548954,389,104,48,1013,268,118,1.5237256194561857,0.042000657700593136,10.471000630531623,25.703820403112463,-37.854465344810194,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-37.854_not_above_10.000
97,a30fb_voladj_trend_4h_bnbusdt_lb6_z1p0_hold4_cool2_adx20_low_vol_q75_3p0x_0p1_48c5912d,volatility_adjusted_trend_persistence,BNBUSDT,4h,long_short,6,1.0,0.25,4,2,adx20_low_vol_q75,False,,,,,3.0,0.1,0.30000000000000004,0.1221965773583038,0.08019591965771089,-0.054510430096526674,0.06703524330924893,0.022228214033215177,0.05734112229971888,1.1437870549651898,3.0549374757666055,-6.055922661548954,389,104,48,1013,268,118,1.523725619456183,0.042000657700592914,10.471000630531602,25.70382040311246,-37.85446534481018,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-37.854_not_above_10.000
98,a30fb_voladj_trend_1h_ethusdt_lb6_z1p5_hold8_cool0_adx15_3p0x_0p15_a93faa8a,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,1.5,0.25,8,0,adx15,False,,,,,3.0,0.15,0.44999999999999996,0.38166426335196135,0.11692604124374384,-0.06444436760621974,0.2249614217164403,0.083508427459688,0.0968828518283017,1.440743335763824,1.987140538281925,-3.465897152354203,995,237,123,4942,1192,595,3.2641510761178054,0.2647382221082175,8.524048316068372,10.963529418072559,-11.64306551151215,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_8.524_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-11.643_not_above_10.000
99,a30fb_voladj_trend_6h_solusdt_lb24_z1p0_hold8_cool2_none_3p0x_0p1_cb50b126,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,24,1.0,0.25,8,2,none,False,,,,,3.0,0.1,0.30000000000000004,0.09666895110834939,0.07520738719012332,-0.0185640705147454,0.18116623560749123,0.07884452537932429,0.058968853634873364,0.5485881878413206,1.837010772782891,-1.2269305093469538,82,17,15,829,187,107,1.2853651046800962,0.021461563918226068,39.29632158875991,147.46546507867316,-41.25349003276755,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_17_below_30;locked_oos_trade_event_count_15_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-41.253_not_above_10.000
100,a30fb_voladj_trend_6h_solusdt_lb24_z1p0_hold8_cool2_none_2p0x_0p15_b21de25b,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,24,1.0,0.25,8,2,none,False,,,,,2.0,0.15,0.3,0.09666895110834894,0.07520738719012332,-0.01856407051474529,0.18116623560749168,0.07884452537932429,0.05896885363487325,0.5485881878413205,1.837010772782891,-1.2269305093469542,82,17,15,829,187,107,1.2853651046800902,0.021461563918225623,39.29632158875974,147.4654650786732,-41.25349003276731,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_17_below_30;locked_oos_trade_event_count_15_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-41.253_not_above_10.000
101,a30fb_donchian_atr_1h_ethusdt_lb12_atr0p5_hold12_3p0x_0p15_84c6e77f,donchian_atr_volatility_breakout,ETHUSDT,1h,long_short,12,0.5,0.0,12,2,btc_regime_mid_exit,False,,,,,3.0,0.15,0.44999999999999996,0.10726319058434552,0.10081083439906413,-0.03674799799600925,0.20977916029040322,0.06495538950848556,0.07257881298297764,0.5549343628138408,2.0212423487487765,-2.04707678971907,470,110,60,3664,883,440,1.0640045906151263,0.006452356185281394,5.071545654106172,20.36582513112407,-13.610369628151577,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_5.072_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-13.610_not_above_10.000
102,a30fb_voladj_trend_6h_solusdt_lb24_z1p0_hold8_cool0_none_2p0x_0p15_848f99be,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,24,1.0,0.25,8,0,none,False,,,,,2.0,0.15,0.3,0.09413858449066592,0.07520738719012332,-0.01334975823511697,0.18116623560749268,0.07884452537932429,0.053969209628995096,0.537044133339136,1.837010772782891,-0.8624952328066116,82,17,15,831,187,109,1.2517199175219953,0.0189311973005426,38.26771727262843,147.4654650786732,-29.666129411371045,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_17_below_30;locked_oos_trade_event_count_15_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-29.666_not_above_10.000
103,a30fb_voladj_trend_6h_solusdt_lb24_z1p0_hold8_cool0_none_3p0x_0p1_299ca2e9,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,24,1.0,0.25,8,0,none,False,,,,,3.0,0.1,0.30000000000000004,0.09413858449066592,0.07520738719012332,-0.01334975823511697,0.18116623560749212,0.07884452537932429,0.05396920962899521,0.5370441333391361,1.837010772782891,-0.8624952328066116,82,17,15,831,187,109,1.2517199175219953,0.0189311973005426,38.26771727262842,147.46546507867316,-29.666129411371042,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_17_below_30;locked_oos_trade_event_count_15_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-29.666_not_above_10.000
104,a30fb_voladj_trend_1h_ethusdt_lb6_z1p5_hold8_cool2_adx20_low_vol_q75_3p0x_0p15_c2d43d21,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,1.5,0.25,8,2,adx20_low_vol_q75,False,,,,,3.0,0.15,0.44999999999999996,0.11500378389611754,0.12738927936208366,-0.03378201232840816,0.23700560444538266,0.06849862704582033,0.05329821321783712,0.5916068371453937,2.3396629473963353,-1.8119357258229294,977,243,121,4288,1065,535,0.902774428680436,-0.012385495465966123,2.615803113752247,11.649682611987531,-6.204226322939975,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.9028_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_2.616_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-6.204_not_above_10.000
105,a30fb_voladj_trend_6h_solusdt_lb6_z1p5_hold4_cool0_low_vol_q70_3p0x_0p15_aa94ec43,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,6,1.5,0.25,4,0,low_vol_q70,False,,,,,3.0,0.15,0.44999999999999996,0.10627991175707363,0.1134917555938173,-0.023335936602405405,0.1585855884122065,0.12733738160000052,0.07422606215251637,0.5748116642612849,2.047670292957424,-1.0146549659038,212,56,33,559,147,79,0.9364549098830175,-0.00721184383674367,11.140451966150277,45.036410949927514,-15.714435422495225,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.9365_below_1.00;validation_mdd_0.1273_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-15.714_not_above_10.000
106,a30fb_voladj_trend_1h_ethusdt_lb6_z2p0_hold8_cool0_adx20_low_vol_q75_3p0x_0p15_021116e3,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,2.0,0.25,8,0,adx20_low_vol_q75,False,,,,,3.0,0.15,0.44999999999999996,0.10969766551383708,0.12876974970561927,-0.04002655369046182,0.21449398925167418,0.058307010731070696,0.0542419059421293,0.6134405972275098,2.490231908100794,-2.4076885035695,769,201,97,3394,879,445,0.8518900266919606,-0.01907208419178219,3.1699946688003786,14.236567131632869,-9.169886297929398,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.8519_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_3.170_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-9.170_not_above_10.000
107,a30fb_voladj_trend_1h_ethusdt_lb6_z1p5_hold8_cool0_adx20_low_vol_q75_3p0x_0p15_3e94abb4,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,1.5,0.25,8,0,adx20_low_vol_q75,False,,,,,3.0,0.15,0.44999999999999996,0.25140803505163367,0.10901749367407776,-0.05742590971600259,0.21782909214107604,0.06923132750709327,0.07646453819722443,1.0883293889736672,1.9884475946415239,-3.1031788287551225,1009,257,127,4449,1135,560,2.3061256187309835,0.1423905413775559,5.537012114340572,9.426501830875726,-10.048278165529764,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_5.537_not_above_10.000;validation_return_per_turnover_proxy_bps_9.427_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-10.048_not_above_10.000
108,a30fb_voladj_trend_1h_ethusdt_lb6_z1p5_hold8_cool0_low_vol_q70_2p0x_0p15_90214ae5,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,1.5,0.25,8,0,low_vol_q70,False,,,,,2.0,0.15,0.3,0.18489467528191028,0.0960807116387028,-0.032960362210365246,0.14452745704894365,0.040454412244186444,0.046419047058064655,1.1828798788970065,2.562493638908798,-2.6119254545518666,1013,253,131,4471,1122,562,1.9243682954512156,0.08881396364320748,6.0840630234258075,12.658855288366642,-8.38686061332449,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.084_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-8.387_not_above_10.000
109,a30fb_voladj_trend_1h_ethusdt_lb6_z1p5_hold8_cool0_low_vol_q70_3p0x_0p1_a0ac7664,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,1.5,0.25,8,0,low_vol_q70,False,,,,,3.0,0.1,0.30000000000000004,0.18489467528191095,0.09608071163870258,-0.032960362210365246,0.1445274570489432,0.040454412244186666,0.046419047058064655,1.1828798788970063,2.5624936389087973,-2.6119254545518666,1013,253,131,4471,1122,562,1.9243682954512271,0.08881396364320837,6.084063023425828,12.65885528836661,-8.38686061332449,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.084_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-8.387_not_above_10.000
110,a30fb_voladj_trend_4h_solusdt_lb6_z2p0_hold8_cool2_adx20_low_vol_q75_3p0x_0p15_129bd93b,volatility_adjusted_trend_persistence,SOLUSDT,4h,long_short,6,2.0,0.25,8,2,adx20_low_vol_q75,False,,,,,3.0,0.15,0.44999999999999996,0.11778891061903685,0.08777706580360678,-0.02954808310693846,0.1933639081470373,0.09151269795566375,0.05065029312948066,0.5624345532946838,1.7477296265310835,-1.2906288277848128,216,48,21,927,237,105,1.341909866098496,0.030011844815430067,12.11820068097087,40.63753046463277,-31.267812811575094,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-31.268_not_above_10.000
111,a30fb_voladj_trend_6h_solusdt_lb24_z1p0_hold12_cool0_none_2p0x_0p15_dfd704cd,volatility_adjusted_trend_persistence,SOLUSDT,6h,long_short,24,1.0,0.25,12,0,none,False,,,,,2.0,0.15,0.3,0.1067570052395388,0.06541937059252523,-0.0019235311771190755,0.15213135278427037,0.0713101413450834,0.04301338946388744,0.586294335519797,1.5743842049469643,-0.07288943421205542,76,17,13,885,197,112,1.631886767980259,0.041337634647013566,46.823247912078415,128.2732756716181,-4.932131223382245,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_76_below_80;validation_trade_event_count_17_below_30;locked_oos_trade_event_count_13_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-4.932_not_above_10.000
