model_id,model_kind,role,candidate_name,variant_name,leverage,allocation_fraction,round_trip_slippage_fee_bps,split,total_return,max_drawdown,sharpe,sortino,smart_sortino,calmar,return_mdd,trade_event_count,active_return_hours,liquidation_count,account_wipeout_count,minimum_margin_buffer,split_gate_pass,split_gate_reasons,locked_oos_deployable_gate_pass,locked_oos_deployable_gate_reasons,train_validation_score,filter_trade_count,trade_filter_params,candidate_universe_uses_locked_oos_bucket,regenerated_train_validation_only,promotability_scope,shadow_only,calendar_primary,primary_10bps_promotion_gate_pass,primary_10bps_promotion_gate_reasons,live_promotable_10bps
fresh_tv10_filter_side_short_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_default_9p0x_0p05alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_short_symbol_bnb_usdt_abs_score_ge_1.5,9.0,0.05,10.0,locked_oos,-0.011151227264525443,0.011151227264525443,-5.0949619934725625,-0.3733626569361539,-0.36924512067914367,-7.562604915399586,-1.0,6,6,0,0,9807.349203448914,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.4793736398803317,70,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""BNB/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_default_6p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_short_symbol_bnb_usdt_abs_score_ge_1.5,6.0,0.075,10.0,train,0.029140624623675615,0.03283083023282635,0.6133612674632534,0.05830595689818555,0.056452572087765725,0.8875993819534594,0.8875993819534594,58,58,0,0,9692.083088235293,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.4793736398803317,70,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""BNB/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_default_6p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_short_symbol_bnb_usdt_abs_score_ge_1.5,6.0,0.075,10.0,validation,0.023775756121202862,0.005210021548243164,2.4634991808487694,0.3267493200472153,0.3250557724682748,19.22800495175958,4.563465985897913,6,6,0,0,9823.588768333475,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.4793736398803317,70,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""BNB/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_default_6p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_short_symbol_bnb_usdt_abs_score_ge_1.5,6.0,0.075,10.0,locked_oos,-0.011151227264525443,0.011151227264525443,-5.0949619934725625,-0.3733626569361539,-0.36924512067914367,-7.562604915399586,-1.0,6,6,0,0,9807.349203448914,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.4793736398803317,70,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""BNB/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_default_3p0x_0p15alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_short_symbol_bnb_usdt_abs_score_ge_1.5,3.0,0.15,10.0,train,0.029140624623675615,0.03283083023282635,0.6133612674632534,0.05830595689818555,0.056452572087765725,0.8875993819534594,0.8875993819534594,58,58,0,0,9692.083088235293,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.4793736398803317,70,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""BNB/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_default_3p0x_0p15alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_short_symbol_bnb_usdt_abs_score_ge_1.5,3.0,0.15,10.0,validation,0.023775756121202862,0.005210021548243164,2.4634991808487694,0.3267493200472153,0.3250557724682748,19.22800495175958,4.563465985897913,6,6,0,0,9823.588768333475,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.4793736398803317,70,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""BNB/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_default_3p0x_0p15alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_short_symbol_bnb_usdt_abs_score_ge_1.5,3.0,0.15,10.0,locked_oos,-0.011151227264525443,0.011151227264525443,-5.0949619934725625,-0.3733626569361539,-0.36924512067914367,-7.562604915399586,-1.0,6,6,0,0,9807.349203448914,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.4793736398803317,70,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""BNB/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_default_4p0x_0p05alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,4.0,0.05,10.0,train,0.0040533810068219545,0.02242044391206645,0.14961470140096414,0.017883991751100087,0.017491817439282544,0.18078950723363987,0.18078950723363987,79,74,0,0,9852.524109778307,True,,True,,2.477194922185512,108,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_default_4p0x_0p05alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,4.0,0.05,10.0,validation,0.018016795070809,0.0039017197725601683,2.748229619251152,0.46382949971488796,0.46202680061148943,19.286050342679637,4.617654808916999,19,19,0,0,9898.166086311356,True,,True,,2.477194922185512,108,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_default_4p0x_0p05alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,4.0,0.05,10.0,locked_oos,0.00013529268330314537,0.0034281449187197614,0.1266147286650617,0.01383301455139657,0.01378575498549234,0.3102028733355835,0.03946527539263723,10,9,0,0,9944.845525902669,True,,True,,2.477194922185512,108,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_default_2p0x_0p1alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,2.0,0.1,10.0,train,0.0040533810068219545,0.02242044391206645,0.14961470140096414,0.017883991751100087,0.017491817439282544,0.18078950723363987,0.18078950723363987,79,74,0,0,9852.524109778307,True,,True,,2.477194922185512,108,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_default_2p0x_0p1alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,2.0,0.1,10.0,validation,0.018016795070809,0.0039017197725601683,2.748229619251152,0.46382949971488796,0.46202680061148943,19.286050342679637,4.617654808916999,19,19,0,0,9898.166086311356,True,,True,,2.477194922185512,108,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_default_2p0x_0p1alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,2.0,0.1,10.0,locked_oos,0.00013529268330314537,0.0034281449187197614,0.1266147286650617,0.01383301455139657,0.01378575498549234,0.3102028733355835,0.03946527539263723,10,9,0,0,9944.845525902669,True,,True,,2.477194922185512,108,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_default_1p0x_0p2alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,1.0,0.2,10.0,train,0.0040533810068219545,0.02242044391206645,0.14961470140096414,0.017883991751100087,0.017491817439282544,0.18078950723363987,0.18078950723363987,79,74,0,0,9852.524109778307,True,,True,,2.477194922185512,108,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_default_1p0x_0p2alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,1.0,0.2,10.0,validation,0.018016795070809,0.0039017197725601683,2.748229619251152,0.46382949971488796,0.46202680061148943,19.286050342679637,4.617654808916999,19,19,0,0,9898.166086311356,True,,True,,2.477194922185512,108,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_default_1p0x_0p2alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,1.0,0.2,10.0,locked_oos,0.00013529268330314537,0.0034281449187197614,0.1266147286650617,0.01383301455139657,0.01378575498549234,0.3102028733355835,0.03946527539263723,10,9,0,0,9944.845525902669,True,,True,,2.477194922185512,108,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit_carry_forward_old_split_selected,side_short_symbol_trx_usdt_abs_score_ge_1.5,5.0,0.075,10.0,train,0.03299878457504679,0.02356419192663901,0.7076351629127039,0.14122538264724757,0.1379741336802934,1.4003783655208688,1.4003783655208688,55,55,0,0,9688.286418386087,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.477192494796826,66,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit_carry_forward_old_split_selected,side_short_symbol_trx_usdt_abs_score_ge_1.5,5.0,0.075,10.0,validation,0.010394553561226205,0.002083451833920457,2.215576204757589,0.4195634072788906,0.41869108457089516,20.596141933800645,4.989101927864896,9,9,0,0,9877.810784641866,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.477192494796826,66,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit_carry_forward_old_split_selected,side_short_symbol_trx_usdt_abs_score_ge_1.5,5.0,0.075,10.0,locked_oos,-0.00284115097287152,0.00284115097287152,-2.975202958905611,-0.125999693901783,-0.12564272395438575,-7.7804014745011045,-1.0,2,2,0,0,9879.481731352334,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.477192494796826,66,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_3p0x_0p125alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit_carry_forward_old_split_selected,side_short_symbol_trx_usdt_abs_score_ge_1.5,3.0,0.125,10.0,train,0.03299878457504679,0.02356419192663901,0.7076351629127039,0.14122538264724757,0.1379741336802934,1.4003783655208688,1.4003783655208688,55,55,0,0,9688.286418386087,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.477192494796826,66,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_3p0x_0p125alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit_carry_forward_old_split_selected,side_short_symbol_trx_usdt_abs_score_ge_1.5,3.0,0.125,10.0,validation,0.010394553561226205,0.002083451833920457,2.215576204757589,0.4195634072788906,0.41869108457089516,20.596141933800645,4.989101927864896,9,9,0,0,9877.810784641866,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.477192494796826,66,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_3p0x_0p125alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit_carry_forward_old_split_selected,side_short_symbol_trx_usdt_abs_score_ge_1.5,3.0,0.125,10.0,locked_oos,-0.00284115097287152,0.00284115097287152,-2.975202958905611,-0.125999693901783,-0.12564272395438575,-7.7804014745011045,-1.0,2,2,0,0,9879.481731352334,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.477192494796826,66,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit,side_short_symbol_trx_usdt_abs_score_ge_1.5,5.0,0.075,10.0,train,0.03299878457504679,0.02356419192663901,0.7076351629127039,0.14122538264724757,0.1379741336802934,1.4003783655208688,1.4003783655208688,55,55,0,0,9688.286418386087,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.477192494796826,66,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit,side_short_symbol_trx_usdt_abs_score_ge_1.5,5.0,0.075,10.0,validation,0.010394553561226205,0.002083451833920457,2.215576204757589,0.4195634072788906,0.41869108457089516,20.596141933800645,4.989101927864896,9,9,0,0,9877.810784641866,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.477192494796826,66,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit,side_short_symbol_trx_usdt_abs_score_ge_1.5,5.0,0.075,10.0,locked_oos,-0.00284115097287152,0.00284115097287152,-2.975202958905611,-0.125999693901783,-0.12564272395438575,-7.7804014745011045,-1.0,2,2,0,0,9879.481731352334,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.477192494796826,66,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_3p0x_0p125alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit,side_short_symbol_trx_usdt_abs_score_ge_1.5,3.0,0.125,10.0,train,0.03299878457504679,0.02356419192663901,0.7076351629127039,0.14122538264724757,0.1379741336802934,1.4003783655208688,1.4003783655208688,55,55,0,0,9688.286418386087,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.477192494796826,66,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_3p0x_0p125alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit,side_short_symbol_trx_usdt_abs_score_ge_1.5,3.0,0.125,10.0,validation,0.010394553561226205,0.002083451833920457,2.215576204757589,0.4195634072788906,0.41869108457089516,20.596141933800645,4.989101927864896,9,9,0,0,9877.810784641866,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.477192494796826,66,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_3p0x_0p125alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit,side_short_symbol_trx_usdt_abs_score_ge_1.5,3.0,0.125,10.0,locked_oos,-0.00284115097287152,0.00284115097287152,-2.975202958905611,-0.125999693901783,-0.12564272395438575,-7.7804014745011045,-1.0,2,2,0,0,9879.481731352334,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,2.477192494796826,66,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
