rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
1098,divtd_vol_contraction_breakout_12h_trxusdt_long_short_lb48_2p0x_0p1_468ea5e0,volatility_contraction_breakout,TRXUSDT,12h,long_short,48,0.35,0.0,0,2.0,0.1,0.2,0.019244626040244572,0.011660841129067068,0.01085416997237032,0.022686713902056677,0.013628794780859765,0.007699222512993709,0.531560810106691,1.4455250392550467,3.0210853250534475,8,3,3,171,64,78,1.6503634538226704,0.007583784911177505,120.27891275152857,194.34735215111775,180.90283287283864,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_8_below_80;validation_trade_event_count_3_below_30;locked_oos_trade_event_count_3_below_20;validation_return_0.0117_below_0.02
1140,divtd_trend_pullback_12h_ethusdt_lb72_0p01_2p0x_0p1_b9d47f5c,trend_pullback_reentry,ETHUSDT,12h,long_short,72,0.01,0.0,0,2.0,0.1,0.2,0.1089570332227201,0.00917139798792932,0.009291353394941027,0.022734067382751855,0.009050517719907725,0.014309165698867088,2.0393931493490722,1.3662535836905265,1.4511828293148605,48,8,12,111,8,26,11.880089967322416,0.09978563523479078,113.49690960700009,57.32123742455824,38.71397247892094,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_48_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_12_below_20;validation_return_0.0092_below_0.02
1141,divtd_trend_pullback_12h_ethusdt_lb72_0p02_2p0x_0p1_3ba2a62a,trend_pullback_reentry,ETHUSDT,12h,long_short,72,0.02,0.0,0,2.0,0.1,0.2,0.0519639673256711,0.00917139798792932,0.01108515174338831,0.02116820856494328,0.009050517719907725,0.008582902835389428,1.328617483953384,1.3662535836905265,1.9665212869594282,28,8,10,77,8,12,5.665872028894835,0.04279256933774178,92.79279879584125,57.32123742455824,55.42575871694155,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_28_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_10_below_20;validation_return_0.0092_below_0.02
1148,divtd_hysteresis_trend_1h_ethusdt_short_only_lb12_e0p02_x0p005_2p0x_0p1_c6a26e21,stateful_momentum_hysteresis,ETHUSDT,1h,short_only,12,0.02,0.005,0,2.0,0.1,0.2,0.045451992825960685,0.02244044549294122,0.004503541956723867,0.05874934143502186,0.04463999181957945,0.00602188836981421,0.5617144404743957,1.1254066266135514,1.010342487322788,372,96,34,2099,556,211,2.0254496658837673,0.023011547333019466,6.10913882069364,11.687732027573551,6.622855818711567,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_6.109_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_6.623_not_above_10.000
1150,divtd_debounced_hysteresis_trend_1h_ethusdt_long_only_lb6_e0p04_x0p01_hold6_3p0x_0p1_9a05566f,debounced_momentum_hysteresis,ETHUSDT,1h,long_only,6,0.04,0.01,6,3.0,0.1,0.30000000000000004,0.04658839769426826,0.013313258407411155,0.0022032375277507565,0.05193703642473224,0.020755215021480367,0.0038024151215636515,0.8367213314465798,0.947092606252981,1.2270363450791841,116,32,6,413,114,18,3.4993985896295436,0.0332751392868571,13.387470601801223,13.867977507719951,12.240208487504201,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_6_below_20;validation_return_0.0133_below_0.02
1173,divtd_trend_pullback_6h_ethusdt_lb72_0p01_2p0x_0p1_f4e721a8,trend_pullback_reentry,ETHUSDT,6h,long_short,72,0.01,0.0,0,2.0,0.1,0.2,0.03276118803776762,0.008419685867907534,0.021426121535292886,0.027217810259038355,0.009784801448138758,0.006160841761702063,0.8242193329533232,0.8531362928295914,4.907184593065338,59,14,12,149,32,25,3.8910226048503938,0.024341502169860085,27.76371867607425,30.07030667109833,89.27550639705368,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_59_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_12_below_20;validation_return_0.0084_below_0.02
1201,divtd_hysteresis_trend_12h_ethusdt_short_only_lb48_e0p02_x0p005_3p0x_0p1_462baa3d,stateful_momentum_hysteresis,ETHUSDT,12h,short_only,48,0.02,0.005,0,3.0,0.1,0.30000000000000004,0.12176813363170114,0.029838396311883786,0.018513363182887543,0.14515911648881874,0.06778124334045987,0.00419452863835601,0.7290048788919787,0.7782658121974081,3.848668067420687,27,12,3,386,90,11,4.0809208497309335,0.09192973731981735,150.33102917493963,82.88443419967717,205.7040353654171,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_27_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_3_below_20
1204,divtd_hysteresis_trend_12h_ethusdt_short_only_lb48_e0p02_x0p005_4p0x_0p1_cf9759d7,stateful_momentum_hysteresis,ETHUSDT,12h,short_only,48,0.02,0.005,0,4.0,0.1,0.4,0.15725202784877057,0.0383159255903871,0.02471920241314951,0.18982195018010528,0.0901533264271448,0.005592435175447719,0.7290048788919787,0.7782658121974088,3.848668067420686,27,12,3,386,90,11,4.104090542659963,0.11893610225838347,145.6037294896024,79.82484497997311,205.99335344291254,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_27_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_3_below_20
1214,divtd_hysteresis_trend_12h_ethusdt_short_only_lb48_e0p02_x0p005_3p0x_0p15_7dd57956,stateful_momentum_hysteresis,ETHUSDT,12h,short_only,48,0.02,0.005,0,3.0,0.15,0.44999999999999996,0.17383639984956845,0.04226900087254637,0.02782858266177679,0.21147874943551204,0.1012892812626418,0.006291337879800518,0.7290048788919787,0.7782658121974083,3.848668067420686,27,12,3,386,90,11,4.112621454520228,0.13156739897702208,143.0752262136366,78.27592754175255,206.13764934649475,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_27_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_3_below_20
1217,divtd_debounced_hysteresis_trend_1h_ethusdt_long_only_lb6_e0p04_x0p01_hold6_2p0x_0p1_40d1e7cf,debounced_momentum_hysteresis,ETHUSDT,1h,long_only,6,0.04,0.01,6,2.0,0.1,0.2,0.03118522781957145,0.008950479949770829,0.001471127948041051,0.03486845897499946,0.013876625076134408,0.002535678770948291,0.8367213314465796,0.9470926062529803,1.227036345079183,116,32,6,413,114,18,3.4841961542375084,0.02223474786980062,13.441908542918725,13.98512492151692,12.259399567008757,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_6_below_20;validation_return_0.0090_below_0.02
1227,divtd_debounced_hysteresis_trend_12h_trxusdt_long_only_lb24_e0p02_x0p005_hold24_2p0x_0p1_eed4ab19,debounced_momentum_hysteresis,TRXUSDT,12h,long_only,24,0.02,0.005,24,2.0,0.1,0.2,0.0125581114142157,0.020693962930637744,0.01378928225669962,0.056442684971116264,0.015664719888530354,0.007160510718842494,0.2227675913249887,2.0184631839398754,3.7913617289585817,27,7,5,452,104,73,0.6068490340061069,-0.008135851516422044,23.25576187817722,147.81402093312673,137.8928225669962,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_27_below_80;validation_trade_event_count_7_below_30;locked_oos_trade_event_count_5_below_20;train_return_0.0126_below_validation_return_0.0207;train_validation_return_ratio_0.6068_below_1.00
1236,divtd_hysteresis_trend_12h_ethusdt_short_only_lb48_e0p02_x0p005_2p0x_0p1_5861215c,stateful_momentum_hysteresis,ETHUSDT,12h,short_only,48,0.02,0.005,0,2.0,0.1,0.2,0.08348778725993111,0.020613716275890592,0.012324825339681045,0.09866210560443045,0.04528804681372012,0.002796487263417635,0.7290048788919787,0.7782658121974088,3.848668067420686,27,12,3,386,90,11,4.050108488083579,0.06287407098404052,154.60701344431686,85.89048448287745,205.4137556613507,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_27_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_3_below_20
1251,divtd_debounced_hysteresis_trend_12h_trxusdt_long_only_lb24_e0p02_x0p005_hold24_3p0x_0p1_065ee77f,debounced_momentum_hysteresis,TRXUSDT,12h,long_only,24,0.02,0.005,24,3.0,0.1,0.30000000000000004,0.017250813569848367,0.031036321731312766,0.02071525706309596,0.08393026578099105,0.023452710180087655,0.01072852304899885,0.22276759132498858,2.018463183939876,3.791361728958584,27,7,5,452,104,73,0.5558266124185682,-0.0137855081614644,21.2973007035165,147.79200824434648,138.10171375397303,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_27_below_80;validation_trade_event_count_7_below_30;locked_oos_trade_event_count_5_below_20;train_return_0.0173_below_validation_return_0.0310;train_validation_return_ratio_0.5558_below_1.00
1302,divtd_hysteresis_trend_12h_ethusdt_short_only_lb48_e0p02_x0p005_4p0x_0p15_53d2132b,stateful_momentum_hysteresis,ETHUSDT,12h,short_only,48,0.02,0.005,0,4.0,0.15,0.6,0.21846885131773464,0.052961333089190266,0.03718243303047397,0.273814960723483,0.13447505175089847,0.008387843736089473,0.7290048788919784,0.7782658121974086,3.8486680674206855,27,12,3,386,90,11,4.125063297591455,0.16550751822854437,134.85731562823128,73.55740706831983,206.56907239152207,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_27_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_3_below_20;validation_mdd_0.1345_above_0.12
1336,divtd_debounced_hysteresis_trend_12h_trxusdt_long_only_lb24_e0p02_x0p005_hold24_4p0x_0p1_f5e3ed17,debounced_momentum_hysteresis,TRXUSDT,12h,long_only,24,0.02,0.005,24,4.0,0.1,0.4,0.0208647400368569,0.04137270781262847,0.027661854946031905,0.11092389194317531,0.03121084002747454,0.014288384021767242,0.2227675913249887,2.0184631839398754,3.7913617289585817,27,7,5,452,104,73,0.5043116861325719,-0.020507967775771574,19.31920373783046,147.75967075938738,138.30927473015953,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_27_below_80;validation_trade_event_count_7_below_30;locked_oos_trade_event_count_5_below_20;train_return_0.0209_below_validation_return_0.0414;train_validation_return_ratio_0.5043_below_1.00
1338,divtd_trend_pullback_12h_ethusdt_lb48_0p02_4p0x_0p1_d08da1d2,trend_pullback_reentry,ETHUSDT,12h,long_short,48,0.02,0.0,0,4.0,0.1,0.4,0.09241327573835045,0.01841909187253754,0.022281320252861114,0.0482632601313685,0.04536516143831404,0.015981017683413534,1.1773911173485438,0.6588349538316861,3.091858399266078,42,19,4,91,40,11,5.017254725578334,0.07399418386581291,55.0079022252086,24.23564720070729,139.25825158038197,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_42_below_80;validation_trade_event_count_19_below_30;locked_oos_trade_event_count_4_below_20;validation_return_0.0184_below_0.02
1340,divtd_trend_pullback_12h_ethusdt_lb48_0p02_3p0x_0p1_fb50d1cf,trend_pullback_reentry,ETHUSDT,12h,long_short,48,0.02,0.0,0,3.0,0.1,0.30000000000000004,0.0691392688592396,0.01414142210351721,0.016703434811507156,0.03625695998322631,0.0341596470443597,0.012000377047007404,1.1773911173485436,0.6588349538316857,3.0918583992660773,42,19,4,91,40,11,4.889131259439848,0.05499784675572239,54.8724356025711,24.809512462310888,139.19529009589294,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_42_below_80;validation_trade_event_count_19_below_30;locked_oos_trade_event_count_4_below_20;validation_return_0.0141_below_0.02
1344,divtd_trend_pullback_12h_ethusdt_lb48_0p02_3p0x_0p15_80c2562e,trend_pullback_reentry,ETHUSDT,12h,long_short,48,0.02,0.0,0,3.0,0.15,0.44999999999999996,0.10408501126568082,0.020474371127737978,0.025072046304888795,0.05425044857166916,0.05093424345930864,0.017967690638680867,1.1773911173485436,0.6588349538316852,3.0918583992660773,42,19,4,91,40,11,5.0836731744434385,0.08361064013794284,55.07143453210625,23.94663289793916,139.2891461382711,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_42_below_80;validation_trade_event_count_19_below_30;locked_oos_trade_event_count_4_below_20
1348,divtd_trend_pullback_12h_ethusdt_lb48_0p02_2p0x_0p1_329e4fab,trend_pullback_reentry,ETHUSDT,12h,long_short,48,0.02,0.0,0,2.0,0.1,0.2,0.045969809831793995,0.009643526613339226,0.011130461709723649,0.0242096853705015,0.022863934564118726,0.00801000109732719,1.1773911173485438,0.6588349538316861,3.091858399266078,42,19,4,91,40,11,4.7669085880062925,0.03632628321845477,54.725964085469045,25.377701614050594,139.1307713715456,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_42_below_80;validation_trade_event_count_19_below_30;locked_oos_trade_event_count_4_below_20;validation_return_0.0096_below_0.02
1376,divtd_hysteresis_trend_12h_trxusdt_long_only_lb48_e0p01_x0p0_2p0x_0p1_2e0d55f3,stateful_momentum_hysteresis,TRXUSDT,12h,long_only,48,0.01,0.0,0,2.0,0.1,0.2,0.012955815336168852,0.02978739141506348,0.02405569992922274,0.05362485205807288,0.015849732746210377,0.007061216840527074,0.27664774001188436,2.6859798415762137,5.854012877401791,34,3,1,322,113,93,0.4349429312436234,-0.016831576078894628,19.052669612013013,496.4565235843912,1202.7849964611369,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_34_below_80;validation_trade_event_count_3_below_30;locked_oos_trade_event_count_1_below_20;train_return_0.0130_below_validation_return_0.0298;train_validation_return_ratio_0.4349_below_1.00
1399,divtd_debounced_hysteresis_trend_4h_trxusdt_long_only_lb6_e0p02_x0p005_hold24_3p0x_0p1_4bbaf234,debounced_momentum_hysteresis,TRXUSDT,4h,long_only,6,0.02,0.005,24,3.0,0.1,0.30000000000000004,0.04811654909636154,0.009402267508811901,0.005745934124114838,0.04842079103270236,0.02425803602347565,0.0021262831771057256,0.56720198484776,0.7715344978544235,2.8992380449404673,88,20,2,1119,258,24,5.117547341773271,0.03871428158754964,18.22596556680361,15.670445848019833,95.76556873524729,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_20_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0094_below_0.02
1400,divtd_debounced_hysteresis_trend_4h_trxusdt_long_only_lb6_e0p02_x0p005_hold24_2p0x_0p1_b434cc24,debounced_momentum_hysteresis,TRXUSDT,4h,long_only,6,0.02,0.005,24,2.0,0.1,0.2,0.03275557377184879,0.0063298362667219,0.0038303975539419888,0.03249658724697024,0.01621451960617082,0.0014178421594086554,0.5672019848477596,0.7715344978544235,2.899238044940467,88,20,2,1119,258,24,5.174790056427837,0.02642573750512689,18.61112146127772,15.824590666804749,95.75993884854971,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_20_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0063_below_0.02
1403,divtd_debounced_hysteresis_trend_4h_trxusdt_long_only_lb6_e0p02_x0p005_hold24_4p0x_0p1_0fb96761,debounced_momentum_hysteresis,TRXUSDT,4h,long_only,6,0.02,0.005,24,4.0,0.1,0.4,0.06274742280304668,0.0124121409552862,0.007661682623267385,0.06413190113696554,0.03225906218959296,0.0028344042649416368,0.5672019848477596,0.7715344978544235,2.899238044940467,88,20,2,1119,258,24,5.055326315507497,0.05033528184776048,17.82597238722917,15.515176194107749,95.7710327908423,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_20_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0124_below_0.02
1408,divtd_debounced_hysteresis_trend_4h_trxusdt_long_only_lb6_e0p02_x0p005_hold24_3p0x_0p15_a16b2ad3,debounced_momentum_hysteresis,TRXUSDT,4h,long_only,6,0.02,0.005,24,3.0,0.15,0.44999999999999996,0.06977729251358844,0.013893411186361115,0.008619633231820023,0.07190823581392347,0.03624364347367992,0.00318834486128583,0.5672019848477599,0.771534497854424,2.899238044940467,88,20,2,1119,258,24,5.0223297631964865,0.055883881327227325,17.620528412522336,15.437123540401238,95.77370257577805,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_20_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0139_below_0.02
1432,divtd_debounced_hysteresis_trend_12h_trxusdt_long_only_lb24_e0p02_x0p005_hold24_3p0x_0p15_a8880789,debounced_momentum_hysteresis,TRXUSDT,12h,long_only,24,0.02,0.005,24,3.0,0.15,0.44999999999999996,0.022263364061127167,0.04653797649639935,0.031142824201308317,0.12423454611570972,0.035078642803546334,0.016065260250186175,0.22276759132498844,2.018463183939876,3.7913617289585835,27,7,5,452,104,73,0.4783913211793746,-0.02427461243527218,18.32375642891125,147.7396079250773,138.41255200581475,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_27_below_80;validation_trade_event_count_7_below_30;locked_oos_trade_event_count_5_below_20;train_return_0.0223_below_validation_return_0.0465;train_validation_return_ratio_0.4784_below_1.00
1449,divtd_hysteresis_trend_12h_trxusdt_long_only_lb48_e0p01_x0p0_3p0x_0p1_8dc950b0,stateful_momentum_hysteresis,TRXUSDT,12h,long_only,48,0.01,0.0,0,3.0,0.1,0.30000000000000004,0.018494303736149353,0.044818588881576193,0.036247377064177355,0.07951253409929881,0.02372513702108059,0.010580110065508741,0.2766477400118845,2.6859798415762133,5.8540128774017886,34,3,1,322,113,93,0.4126480596034986,-0.02632428514542684,18.131670329558187,497.98432090640205,1208.2459021392451,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_34_below_80;validation_trade_event_count_3_below_30;locked_oos_trade_event_count_1_below_20;train_return_0.0185_below_validation_return_0.0448;train_validation_return_ratio_0.4126_below_1.00
1508,divtd_hysteresis_trend_12h_bnbusdt_long_only_lb12_e0p02_x0p005_2p0x_0p1_59df4abd,stateful_momentum_hysteresis,BNBUSDT,12h,long_only,12,0.02,0.005,0,2.0,0.1,0.2,0.02790531523407691,0.0029726650280204048,0.0027764987740268587,0.07097813642683137,0.012395289880570926,0.009462594562155924,0.43364602271592684,0.3545606912550092,0.45454605847785595,59,12,10,290,62,48,9.387305657058837,0.024932650206056506,23.648572232268567,12.386104283418351,13.882493870134294,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_59_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_10_below_20;validation_return_0.0030_below_0.02
1542,divtd_hysteresis_trend_12h_trxusdt_long_only_lb48_e0p01_x0p0_4p0x_0p1_099ffc1e,stateful_momentum_hysteresis,TRXUSDT,12h,long_only,48,0.01,0.0,0,4.0,0.1,0.4,0.023392345836447115,0.059938375476431105,0.04854896174366008,0.10479882025160747,0.03156739413715859,0.014091202262219715,0.27664774001188436,2.6859798415762137,5.854012877401791,34,3,1,322,113,93,0.390273270680241,-0.03654602963998399,17.200254291505228,499.48646230359253,1213.7240435915019,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_34_below_80;validation_trade_event_count_3_below_30;locked_oos_trade_event_count_1_below_20;train_return_0.0234_below_validation_return_0.0599;train_validation_return_ratio_0.3903_below_1.00
1552,divtd_hysteresis_trend_12h_bnbusdt_long_only_lb12_e0p02_x0p005_3p0x_0p1_7abdabdc,stateful_momentum_hysteresis,BNBUSDT,12h,long_only,12,0.02,0.005,0,3.0,0.1,0.30000000000000004,0.04028906928235787,0.0043444122658309325,0.004045943730093482,0.10497792881856016,0.018549415523087864,0.01417731429290936,0.433646022715927,0.3545606912550089,0.45454605847785573,59,12,10,290,62,48,9.273767501126414,0.03594465701652694,22.76218603523043,12.067811849530367,13.486479100311605,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_59_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_10_below_20;validation_return_0.0043_below_0.02
1589,divtd_debounced_hysteresis_trend_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold6_3p0x_0p1_40c39351,debounced_momentum_hysteresis,ETHUSDT,1h,short_only,12,0.02,0.005,6,3.0,0.1,0.30000000000000004,0.06087166785114184,0.024780628228117996,0.005242127298772825,0.1075773910130714,0.07370466907232665,0.009024229706353415,0.5169741080025843,0.8388135415983019,0.7945758463143104,358,94,34,2201,597,214,2.4564214954838066,0.036091039623023846,5.667753058765534,8.787456818481559,5.139340488992965,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_5.668_not_above_10.000;validation_return_per_turnover_proxy_bps_8.787_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.139_not_above_10.000
1622,divtd_hysteresis_trend_12h_bnbusdt_long_only_lb12_e0p02_x0p005_4p0x_0p1_7ffb8521,stateful_momentum_hysteresis,BNBUSDT,12h,long_only,12,0.02,0.005,0,4.0,0.1,0.4,0.05156575576619704,0.00563939569919758,0.005235871740720155,0.1380114966638809,0.024704185902369558,0.01888098232344615,0.43364602271592684,0.3545606912550092,0.45454605847785595,59,12,10,290,62,48,9.143844219609248,0.04592636006699946,21.84989651110044,11.748741039994956,13.089679351800388,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_59_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_10_below_20;validation_return_0.0056_below_0.02
1626,divtd_hysteresis_trend_12h_trxusdt_long_only_lb48_e0p01_x0p0_3p0x_0p15_80c9e0f6,stateful_momentum_hysteresis,TRXUSDT,12h,long_only,48,0.01,0.0,0,3.0,0.15,0.44999999999999996,0.02559828877492687,0.06753074493412603,0.05474112961913158,0.11721993014390619,0.035476053097646676,0.01584382511083582,0.27664774001188447,2.685979841576214,5.8540128774017886,34,3,1,322,113,93,0.37906125276564234,-0.04193245615919916,16.730907696030634,500.22774025278545,1216.4695470918132,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_34_below_80;validation_trade_event_count_3_below_30;locked_oos_trade_event_count_1_below_20;train_return_0.0256_below_validation_return_0.0675;train_validation_return_ratio_0.3791_below_1.00
1633,divtd_vol_contraction_breakout_4h_solusdt_long_only_lb48_2p0x_0p1_2a5810b0,volatility_contraction_breakout,SOLUSDT,4h,long_only,48,0.35,0.0,0,2.0,0.1,0.2,0.041065129650782906,0.0015741069833987709,0.009294971339682156,0.03786832832750664,0.014694628998304093,0.0162266185783263,0.827164487625847,0.1928718172778641,1.483536782263061,16,4,2,313,77,47,26.087889885423255,0.039491022667384135,128.32853015869657,19.676337292484636,232.3742834920539,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_16_below_80;validation_trade_event_count_4_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0016_below_0.02
1653,divtd_hysteresis_trend_12h_bnbusdt_long_only_lb12_e0p02_x0p005_3p0x_0p15_b827a3ed,stateful_momentum_hysteresis,BNBUSDT,12h,long_only,12,0.02,0.005,0,3.0,0.15,0.44999999999999996,0.05677565636191417,0.006258019148160043,0.005800949234499253,0.15417211952169596,0.02778066444686378,0.021228671951133316,0.43364602271592684,0.35456069125500944,0.45454605847785595,59,12,10,290,62,48,9.072464468026935,0.05051763721375413,21.384428008253927,11.588924348444527,12.89099829888723,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_59_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_10_below_20;validation_return_0.0063_below_0.02
1691,divtd_debounced_hysteresis_trend_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold6_4p0x_0p1_4f1ab912,debounced_momentum_hysteresis,ETHUSDT,1h,short_only,12,0.02,0.005,6,4.0,0.1,0.4,0.07789931072427336,0.03224395540533531,0.0069143985559747545,0.1423220785513507,0.09731526784532152,0.012020837760089775,0.5169741080025845,0.8388135415983027,0.7945758463143098,358,94,34,2201,597,214,2.4159353201246394,0.04565535531893805,5.439896000298419,8.575520054610454,5.084116585275554,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_5.440_not_above_10.000;validation_return_per_turnover_proxy_bps_8.576_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.084_not_above_10.000
1694,divtd_debounced_hysteresis_trend_12h_bnbusdt_long_only_lb24_e0p02_x0p005_hold12_2p0x_0p1_9ec586db,debounced_momentum_hysteresis,BNBUSDT,12h,long_only,24,0.02,0.005,12,2.0,0.1,0.2,0.03324581835332596,0.0035005417350364443,0.002205411431904114,0.06647223785461043,0.022029813795017228,0.011520861287010686,0.460863917253827,0.3403395385077819,0.4008128005582996,29,4,3,364,77,51,9.497335232593603,0.029745276618289518,57.32037647125165,43.75677168795555,36.756857198401896,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_29_below_80;validation_trade_event_count_4_below_30;locked_oos_trade_event_count_3_below_20;validation_return_0.0035_below_0.02
1695,divtd_debounced_hysteresis_trend_12h_bnbusdt_long_only_lb24_e0p02_x0p005_hold24_2p0x_0p1_51f1135f,debounced_momentum_hysteresis,BNBUSDT,12h,long_only,24,0.02,0.005,24,2.0,0.1,0.2,0.04142570423805969,0.0035005417350364443,0.002205411431904114,0.054419808289856264,0.022029813795017228,0.011520861287010686,0.5503254548417609,0.3403395385077819,0.4008128005582996,23,4,3,393,77,51,11.83408380006885,0.037925162503023246,90.05587877839062,43.75677168795555,36.756857198401896,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_23_below_80;validation_trade_event_count_4_below_30;locked_oos_trade_event_count_3_below_20;validation_return_0.0035_below_0.02
1766,divtd_debounced_hysteresis_trend_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold6_3p0x_0p15_007194b1,debounced_momentum_hysteresis,ETHUSDT,1h,short_only,12,0.02,0.005,6,3.0,0.15,0.44999999999999996,0.0857502386236495,0.03582057736270294,0.007736367197481719,0.15946297846914204,0.10894396225762382,0.013516992273552741,0.5169741080025843,0.8388135415983015,0.7945758463143098,358,94,34,2201,597,214,2.3938820906034377,0.049929661260946556,5.322795693584699,8.468221598747741,5.056449148680863,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_5.323_not_above_10.000;validation_return_per_turnover_proxy_bps_8.468_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.056_not_above_10.000
1796,divtd_hysteresis_trend_12h_bnbusdt_long_only_lb12_e0p02_x0p005_4p0x_0p15_5323d711,stateful_momentum_hysteresis,BNBUSDT,12h,long_only,12,0.02,0.005,0,4.0,0.15,0.6,0.07063261773052254,0.00799804816709071,0.007376336337997946,0.20125868019226856,0.03699390613155251,0.02825516328387012,0.4336460227159267,0.35456069125500944,0.45454605847785584,59,12,10,290,62,48,8.831231852435211,0.06263456956343183,19.95271687302897,11.108400232070432,12.293893896663244,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_59_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_10_below_20;validation_return_0.0080_below_0.02
